Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_24_hour_set_1,precip_accum_since_local_midnight_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
E8450,06/11/2021 00:57 PDT,30.05,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.56,29.4,
E8450,06/11/2021 01:02 PDT,30.05,52.0,80.0,0.0,,0.0,0.0,0.0,45.96,,,29.56,29.39,
E8450,06/11/2021 01:07 PDT,30.05,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.56,29.4,
E8450,06/11/2021 01:12 PDT,30.04,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.55,29.39,
E8450,06/11/2021 01:17 PDT,30.04,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.55,29.39,
E8450,06/11/2021 01:22 PDT,30.04,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.55,29.39,
E8450,06/11/2021 01:27 PDT,30.03,52.0,80.0,0.0,,0.0,0.0,0.0,45.96,,,29.54,29.37,
E8450,06/11/2021 01:32 PDT,30.03,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.54,29.38,
E8450,06/11/2021 01:37 PDT,30.03,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.54,29.38,
E8450,06/11/2021 01:42 PDT,30.02,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.53,29.37,
E8450,06/11/2021 01:47 PDT,30.02,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.53,29.37,
E8450,06/11/2021 01:52 PDT,30.01,52.0,78.0,0.0,,0.0,0.0,0.0,45.28,,,29.52,29.36,
E8450,06/11/2021 01:57 PDT,30.01,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.52,29.36,
E8450,06/11/2021 02:02 PDT,30.01,52.0,78.0,0.0,,0.0,0.0,0.0,45.28,,,29.52,29.36,
E8450,06/11/2021 02:07 PDT,30.01,52.0,78.0,0.0,,0.0,0.0,0.0,45.28,,,29.52,29.36,
E8450,06/11/2021 02:12 PDT,30.01,52.0,78.0,0.0,,0.0,0.0,0.0,45.28,,,29.52,29.36,
E8450,06/11/2021 02:17 PDT,30.0,52.0,77.0,0.0,,0.0,0.0,0.0,44.94,,,29.51,29.36,
E8450,06/11/2021 02:22 PDT,30.0,52.0,77.0,0.0,,1.0,0.0,0.0,44.94,,,29.51,29.36,
E8450,06/11/2021 02:27 PDT,30.0,52.0,77.0,0.0,,1.0,0.0,0.0,44.94,,,29.51,29.36,
E8450,06/11/2021 02:32 PDT,30.0,52.0,77.0,0.0,,1.0,0.0,0.0,44.94,,,29.51,29.36,
E8450,06/11/2021 02:37 PDT,30.0,52.0,77.0,0.0,,0.0,0.0,0.0,44.94,,,29.51,29.36,
E8450,06/11/2021 02:42 PDT,30.0,52.0,77.0,0.0,,0.0,0.0,0.0,44.94,,,29.51,29.36,
E8450,06/11/2021 02:47 PDT,30.0,52.0,77.0,0.0,,0.0,0.0,0.0,44.94,,,29.51,29.36,
E8450,06/11/2021 02:52 PDT,30.0,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.51,29.37,
E8450,06/11/2021 02:57 PDT,29.99,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.5,29.36,
E8450,06/11/2021 03:02 PDT,29.99,52.0,75.0,0.0,,0.0,0.0,0.0,44.24,,,29.5,29.37,
E8450,06/11/2021 03:07 PDT,29.99,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.5,29.36,
E8450,06/11/2021 03:12 PDT,29.98,52.0,75.0,0.0,,0.0,0.0,0.0,44.24,,,29.49,29.36,
E8450,06/11/2021 03:17 PDT,29.98,52.0,75.0,0.0,,0.0,0.0,0.0,44.24,,,29.49,29.36,
E8450,06/11/2021 03:22 PDT,29.98,52.0,75.0,0.0,,0.0,0.0,0.0,44.24,,,29.49,29.36,
E8450,06/11/2021 03:27 PDT,29.98,52.0,75.0,0.0,,0.0,0.0,0.0,44.24,,,29.49,29.36,
E8450,06/11/2021 03:32 PDT,29.97,52.0,75.0,0.0,,0.0,0.0,0.0,44.24,,,29.48,29.35,
E8450,06/11/2021 03:37 PDT,29.98,52.0,75.0,0.0,,0.0,0.0,0.0,44.24,,,29.49,29.36,
E8450,06/11/2021 03:42 PDT,29.97,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.48,29.34,
E8450,06/11/2021 03:47 PDT,29.97,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.48,29.34,
E8450,06/11/2021 03:52 PDT,29.97,52.0,77.0,0.0,,0.0,0.0,0.0,44.94,,,29.48,29.33,
E8450,06/11/2021 03:57 PDT,29.97,52.0,77.0,0.0,,0.0,0.0,0.0,44.94,,,29.48,29.33,
E8450,06/11/2021 04:02 PDT,29.97,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.48,29.34,
E8450,06/11/2021 04:07 PDT,29.97,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.48,29.34,
E8450,06/11/2021 04:12 PDT,29.96,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.47,29.33,
E8450,06/11/2021 04:17 PDT,29.96,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.47,29.33,
E8450,06/11/2021 04:22 PDT,29.96,52.0,75.0,0.0,,0.0,0.0,0.0,44.24,,,29.47,29.34,
E8450,06/11/2021 04:27 PDT,29.96,52.0,77.0,0.0,,0.0,0.0,0.0,44.94,,,29.47,29.32,
E8450,06/11/2021 04:32 PDT,29.96,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.47,29.33,
E8450,06/11/2021 04:37 PDT,29.96,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.47,29.33,
E8450,06/11/2021 04:42 PDT,29.96,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.47,29.33,
E8450,06/11/2021 04:47 PDT,29.96,52.0,76.0,0.0,,0.0,0.0,0.0,44.59,,,29.47,29.33,
E8450,06/11/2021 04:52 PDT,29.96,52.0,79.0,0.0,,0.0,0.0,0.0,45.62,,,29.47,29.31,
E8450,06/11/2021 04:57 PDT,29.95,51.0,79.0,0.0,,0.0,0.0,0.0,44.65,,,29.46,29.32,
E8450,06/11/2021 05:02 PDT,29.96,51.0,78.0,0.0,,0.0,0.0,0.0,44.31,,,29.47,29.34,
E8450,06/11/2021 05:07 PDT,29.96,51.0,79.0,0.0,,0.0,0.0,0.0,44.65,,,29.47,29.33,
E8450,06/11/2021 05:12 PDT,29.95,51.0,79.0,0.0,,0.0,0.0,0.0,44.65,,,29.46,29.32,
E8450,06/11/2021 05:17 PDT,29.95,51.0,78.0,0.0,,0.0,0.0,0.0,44.31,,,29.46,29.33,
E8450,06/11/2021 05:22 PDT,29.95,51.0,79.0,0.0,,0.0,0.0,0.0,44.65,,,29.46,29.32,
E8450,06/11/2021 05:27 PDT,29.95,51.0,79.0,0.0,,0.0,0.0,0.0,44.65,,,29.46,29.32,
E8450,06/11/2021 05:32 PDT,29.95,51.0,78.0,0.0,,0.0,0.0,0.0,44.31,,,29.46,29.33,
E8450,06/11/2021 05:37 PDT,29.95,51.0,79.0,0.0,,0.0,0.0,0.0,44.65,,,29.46,29.32,
E8450,06/11/2021 05:42 PDT,29.95,51.0,78.0,0.0,,0.0,0.0,0.0,44.31,,,29.46,29.33,
E8450,06/11/2021 05:47 PDT,29.95,51.0,79.0,0.0,,0.0,0.0,0.0,44.65,,,29.46,29.32,
E8450,06/11/2021 05:52 PDT,29.95,51.0,79.0,0.0,,0.0,0.0,0.0,44.65,,,29.46,29.32,
E8450,06/11/2021 05:57 PDT,29.95,51.0,80.0,0.0,,0.0,0.0,0.0,44.98,,,29.46,29.32,
E8450,06/11/2021 06:02 PDT,29.95,51.0,80.0,0.0,,0.0,0.0,0.0,44.98,,,29.46,29.32,
E8450,06/11/2021 06:07 PDT,29.95,51.0,80.0,0.0,,0.0,0.0,0.0,44.98,,,29.46,29.32,
E8450,06/11/2021 06:12 PDT,29.95,51.0,80.0,0.0,,0.0,0.0,0.0,44.98,,,29.46,29.32,
E8450,06/11/2021 06:17 PDT,29.95,51.0,80.0,0.0,,0.0,0.0,0.0,44.98,,,29.46,29.32,
E8450,06/11/2021 06:22 PDT,29.95,51.0,80.0,0.0,,0.0,0.0,0.0,44.98,,,29.46,29.32,
E8450,06/11/2021 06:27 PDT,29.95,51.0,81.0,0.0,,0.0,0.0,0.0,45.31,,,29.46,29.31,
E8450,06/11/2021 06:32 PDT,29.95,51.0,81.0,0.0,,0.0,0.0,0.0,45.31,,,29.46,29.31,
E8450,06/11/2021 06:37 PDT,29.95,51.0,81.0,0.0,,0.0,0.0,0.0,45.31,,,29.46,29.31,
E8450,06/11/2021 06:42 PDT,29.95,52.0,81.0,0.0,,0.0,0.0,0.0,46.29,,,29.46,29.28,
E8450,06/11/2021 06:47 PDT,29.95,52.0,81.0,0.0,,0.0,0.0,0.0,46.29,,,29.46,29.28,
E8450,06/11/2021 06:52 PDT,29.95,52.0,80.0,0.0,,0.0,0.0,0.0,45.96,,,29.46,29.29,
E8450,06/11/2021 06:57 PDT,29.95,52.0,80.0,0.0,,0.0,0.0,0.0,45.96,,,29.46,29.29,
E8450,06/11/2021 07:02 PDT,29.95,52.0,80.0,0.0,,0.0,0.0,0.0,45.96,,,29.46,29.29,
E8450,06/11/2021 07:07 PDT,29.95,53.0,73.0,0.0,,2.0,0.0,0.0,44.49,,,29.46,29.31,
E8450,06/11/2021 07:12 PDT,29.95,54.0,70.0,0.0,,3.0,0.0,0.0,44.35,,,29.46,29.31,
E8450,06/11/2021 07:17 PDT,29.95,55.0,71.0,0.0,,3.0,0.0,0.0,45.68,,,29.46,29.27,
E8450,06/11/2021 07:22 PDT,29.95,55.0,67.0,0.0,,3.0,0.0,0.0,44.15,,,29.46,29.31,
E8450,06/11/2021 07:27 PDT,29.95,56.0,70.0,0.0,,2.0,0.0,0.0,46.27,,,29.46,29.25,
E8450,06/11/2021 07:32 PDT,29.95,56.0,68.0,0.0,,1.0,0.0,0.0,45.5,,,29.46,29.27,
E8450,06/11/2021 07:37 PDT,29.95,56.0,64.0,1.0,148.0,5.0,0.0,0.0,43.89,,SSE,29.46,29.31,
E8450,06/11/2021 07:42 PDT,29.95,57.0,64.0,1.0,179.0,5.0,0.0,0.0,44.84,,S,29.46,29.28,
E8450,06/11/2021 07:47 PDT,29.95,57.0,63.0,1.0,135.0,5.0,0.0,0.0,44.42,,SE,29.46,29.29,
E8450,06/11/2021 07:52 PDT,29.95,58.0,63.0,0.0,,5.0,0.0,0.0,45.37,,,29.46,29.26,
E8450,06/11/2021 07:57 PDT,29.95,58.0,61.0,1.0,129.0,5.0,0.0,0.0,44.52,,SE,29.46,29.28,
E8450,06/11/2021 08:02 PDT,29.95,58.0,62.0,1.0,143.0,4.0,0.0,0.0,44.95,,SE,29.46,29.27,
E8450,06/11/2021 08:07 PDT,29.94,58.0,61.0,1.0,152.0,4.0,0.0,0.0,44.52,,SSE,29.45,29.27,
E8450,06/11/2021 08:12 PDT,29.94,58.0,62.0,1.0,144.0,4.0,0.0,0.0,44.95,,SE,29.45,29.26,
E8450,06/11/2021 08:17 PDT,29.95,58.0,61.0,1.0,153.0,3.0,0.0,0.0,44.52,,SSE,29.46,29.28,
E8450,06/11/2021 08:22 PDT,29.94,58.0,62.0,2.0,138.0,4.0,0.0,0.0,44.95,,SE,29.45,29.26,
E8450,06/11/2021 08:27 PDT,29.94,58.0,62.0,1.0,169.0,4.0,0.0,0.0,44.95,,S,29.45,29.26,
E8450,06/11/2021 08:32 PDT,29.94,58.0,62.0,1.0,136.0,4.0,0.0,0.0,44.95,,SE,29.45,29.26,
E8450,06/11/2021 08:37 PDT,29.95,58.0,61.0,2.0,186.0,4.0,0.0,0.0,44.52,,S,29.46,29.28,
E8450,06/11/2021 08:42 PDT,29.95,58.0,61.0,2.0,146.0,5.0,0.0,0.0,44.52,,SE,29.46,29.28,
E8450,06/11/2021 08:47 PDT,29.95,58.0,61.0,2.0,139.0,5.0,0.0,0.0,44.52,,SE,29.46,29.28,
E8450,06/11/2021 08:52 PDT,29.95,59.0,61.0,2.0,132.0,5.0,0.0,0.0,45.46,,SE,29.46,29.25,
E8450,06/11/2021 08:57 PDT,29.94,59.0,62.0,1.0,139.0,5.0,0.0,0.0,45.9,,SE,29.45,29.23,
E8450,06/11/2021 09:02 PDT,29.94,59.0,62.0,1.0,149.0,4.0,0.0,0.0,45.9,,SSE,29.45,29.23,
E8450,06/11/2021 09:07 PDT,29.94,59.0,60.0,1.0,146.0,3.0,0.0,0.0,45.03,,SE,29.45,29.25,
E8450,06/11/2021 09:12 PDT,29.94,59.0,60.0,1.0,153.0,3.0,0.0,0.0,45.03,,SSE,29.45,29.25,
E8450,06/11/2021 09:17 PDT,29.94,59.0,61.0,1.0,153.0,3.0,0.0,0.0,45.46,,SSE,29.45,29.24,
E8450,06/11/2021 09:22 PDT,29.94,60.0,62.0,0.0,,3.0,0.0,0.0,46.84,,,29.45,29.2,
E8450,06/11/2021 09:27 PDT,29.95,60.0,63.0,0.0,,2.0,0.0,0.0,47.27,,,29.46,29.2,
E8450,06/11/2021 09:32 PDT,29.94,60.0,60.0,0.0,,1.0,0.0,0.0,45.97,,,29.45,29.22,
E8450,06/11/2021 09:37 PDT,29.94,61.0,62.0,0.0,,2.0,0.0,0.0,47.79,,,29.45,29.17,
E8450,06/11/2021 09:42 PDT,29.94,61.0,59.0,0.0,,3.0,0.0,0.0,46.47,,,29.45,29.21,
E8450,06/11/2021 09:47 PDT,29.95,61.0,58.0,1.0,139.0,3.0,0.0,0.0,46.01,,SE,29.46,29.23,
E8450,06/11/2021 09:52 PDT,29.95,61.0,60.0,1.0,141.0,4.0,0.0,0.0,46.92,,SE,29.46,29.21,
E8450,06/11/2021 09:57 PDT,29.95,61.0,58.0,1.0,181.0,4.0,0.0,0.0,46.01,,S,29.46,29.23,
E8450,06/11/2021 10:02 PDT,29.95,60.0,61.0,1.0,171.0,5.0,0.0,0.0,46.41,,S,29.46,29.22,
E8450,06/11/2021 10:07 PDT,29.95,60.0,63.0,1.0,171.0,5.0,0.0,0.0,47.27,,S,29.46,29.2,
E8450,06/11/2021 10:12 PDT,29.95,59.0,63.0,1.0,129.0,5.99,0.0,0.0,46.32,,SE,29.46,29.23,
E8450,06/11/2021 10:17 PDT,29.95,59.0,67.0,1.0,129.0,5.99,0.0,0.0,47.97,,SE,29.46,29.19,
E8450,06/11/2021 10:22 PDT,29.95,59.0,68.0,0.0,,5.99,0.0,0.0,48.37,,,29.46,29.18,
E8450,06/11/2021 10:27 PDT,29.95,59.0,66.0,1.0,131.0,3.0,0.0,0.0,47.57,,SE,29.46,29.2,
E8450,06/11/2021 10:32 PDT,29.96,58.0,66.0,1.0,158.0,3.0,0.0,0.0,46.61,,SSE,29.47,29.24,
E8450,06/11/2021 10:37 PDT,29.96,58.0,66.0,1.0,137.0,3.0,0.0,0.0,46.61,,SE,29.47,29.24,
E8450,06/11/2021 10:42 PDT,29.95,58.0,69.0,1.0,155.0,3.0,0.0,0.0,47.8,,SSE,29.46,29.2,
E8450,06/11/2021 10:47 PDT,29.95,58.0,69.0,0.0,,3.0,0.0,0.0,47.8,,,29.46,29.2,
E8450,06/11/2021 10:52 PDT,29.95,58.0,69.0,1.0,143.0,4.0,0.0,0.0,47.8,,SE,29.46,29.2,
E8450,06/11/2021 10:57 PDT,29.95,57.0,69.0,1.0,128.0,4.0,0.0,0.0,46.84,,SE,29.46,29.23,
E8450,06/11/2021 11:02 PDT,29.95,57.0,73.0,1.0,132.0,4.0,0.0,0.0,48.36,,SE,29.46,29.2,
E8450,06/11/2021 11:07 PDT,29.95,57.0,74.0,0.0,,4.0,0.0,0.0,48.72,,,29.46,29.19,
E8450,06/11/2021 11:12 PDT,29.95,57.0,73.0,1.0,137.0,3.0,0.0,0.0,48.36,,SE,29.46,29.2,
E8450,06/11/2021 11:17 PDT,29.95,56.0,73.0,1.0,359.0,2.0,0.0,0.0,47.39,,N,29.46,29.23,
E8450,06/11/2021 11:22 PDT,29.94,56.0,77.0,1.0,129.0,4.0,0.0,0.0,48.83,,SE,29.45,29.18,
E8450,06/11/2021 11:27 PDT,29.94,56.0,78.0,0.0,,4.0,0.01,0.01,49.17,,,29.45,29.17,
E8450,06/11/2021 11:32 PDT,29.95,56.0,79.0,0.0,,4.0,0.01,0.01,49.52,,,29.46,29.17,
E8450,06/11/2021 11:37 PDT,29.95,56.0,80.0,0.0,,2.0,0.01,0.01,49.86,,,29.46,29.16,
E8450,06/11/2021 11:42 PDT,29.95,56.0,81.0,0.0,,2.0,0.01,0.01,50.2,,,29.46,29.15,
E8450,06/11/2021 11:47 PDT,29.95,56.0,79.0,0.0,,2.0,0.01,0.01,49.52,,,29.46,29.17,
E8450,06/11/2021 11:52 PDT,29.95,56.0,81.0,0.0,,1.0,0.01,0.01,50.2,,,29.46,29.15,
E8450,06/11/2021 11:57 PDT,29.94,55.0,82.0,0.0,,1.0,0.02,0.01,49.55,,,29.45,29.17,
E8450,06/11/2021 12:02 PDT,29.93,55.0,84.0,0.0,,1.0,0.02,0.02,50.21,,,29.44,29.14,
E8450,06/11/2021 12:07 PDT,29.94,55.0,85.0,0.0,,0.0,0.02,0.02,50.53,,,29.45,29.14,
E8450,06/11/2021 12:12 PDT,29.94,55.0,85.0,0.0,,0.0,0.03,0.03,50.53,,,29.45,29.14,
E8450,06/11/2021 12:17 PDT,29.94,55.0,86.0,0.0,,0.0,0.03,0.03,50.85,,,29.45,29.13,
E8450,06/11/2021 12:22 PDT,29.94,55.0,85.0,0.0,,0.0,0.03,0.03,50.53,,,29.45,29.14,
E8450,06/11/2021 12:27 PDT,29.95,54.0,87.0,0.0,,0.0,0.04,0.04,50.18,,,29.46,29.17,
E8450,06/11/2021 12:32 PDT,29.95,54.0,87.0,0.0,,0.0,0.04,0.04,50.18,,,29.46,29.17,
E8450,06/11/2021 12:37 PDT,29.94,54.0,87.0,0.0,,0.0,0.06,0.06,50.18,,,29.45,29.16,
E8450,06/11/2021 12:42 PDT,29.94,54.0,88.0,0.0,,0.0,0.08,0.07,50.49,,,29.45,29.15,
E8450,06/11/2021 12:47 PDT,29.94,53.0,88.0,0.0,,0.0,0.09,0.09,49.5,,,29.45,29.19,
E8450,06/11/2021 12:52 PDT,29.94,53.0,89.0,0.0,,0.0,0.09,0.09,49.81,,,29.45,29.18,
E8450,06/11/2021 12:57 PDT,29.94,53.0,89.0,0.0,,0.0,0.1,0.1,49.81,,,29.45,29.18,
E8450,06/11/2021 13:02 PDT,29.94,53.0,89.0,0.0,,0.0,0.11,0.11,49.81,,,29.45,29.18,
E8450,06/11/2021 13:07 PDT,29.93,53.0,89.0,0.0,,0.0,0.11,0.11,49.81,,,29.44,29.17,
E8450,06/11/2021 13:12 PDT,29.93,53.0,88.0,0.0,,1.0,0.11,0.11,49.5,,,29.44,29.18,
E8450,06/11/2021 13:17 PDT,29.93,53.0,88.0,0.0,,1.0,0.12,0.12,49.5,,,29.44,29.18,
E8450,06/11/2021 13:22 PDT,29.93,53.0,88.0,0.0,,1.0,0.12,0.12,49.5,,,29.44,29.18,
E8450,06/11/2021 13:27 PDT,29.93,53.0,88.0,0.0,,1.0,0.12,0.12,49.5,,,29.44,29.18,
E8450,06/11/2021 13:32 PDT,29.93,53.0,88.0,0.0,,1.0,0.12,0.12,49.5,,,29.44,29.18,
E8450,06/11/2021 13:37 PDT,29.93,54.0,87.0,0.0,,1.0,0.12,0.12,50.18,,,29.44,29.15,
E8450,06/11/2021 13:42 PDT,29.93,54.0,88.0,0.0,,1.0,0.13,0.13,50.49,,,29.44,29.14,
E8450,06/11/2021 13:47 PDT,29.93,54.0,88.0,0.0,,0.0,0.13,0.13,50.49,,,29.44,29.14,
E8450,06/11/2021 13:52 PDT,29.94,54.0,87.0,0.0,,0.0,0.13,0.13,50.18,,,29.45,29.16,
E8450,06/11/2021 13:57 PDT,29.93,54.0,87.0,0.0,,0.0,0.13,0.13,50.18,,,29.44,29.15,
E8450,06/11/2021 14:02 PDT,29.93,54.0,87.0,0.0,,0.0,0.13,0.13,50.18,,,29.44,29.15,
E8450,06/11/2021 14:07 PDT,29.94,55.0,87.0,0.0,,0.0,0.13,0.13,51.16,,,29.45,29.13,
E8450,06/11/2021 14:12 PDT,29.94,55.0,87.0,0.0,,0.0,0.14,0.14,51.16,,,29.45,29.13,
E8450,06/11/2021 14:17 PDT,29.94,54.0,88.0,0.0,,0.0,0.14,0.14,50.49,,,29.45,29.15,
E8450,06/11/2021 14:22 PDT,29.94,54.0,88.0,0.0,,0.0,0.14,0.14,50.49,,,29.45,29.15,
E8450,06/11/2021 14:27 PDT,29.93,55.0,88.0,0.0,,0.0,0.15,0.14,51.48,,,29.44,29.11,
E8450,06/11/2021 14:32 PDT,29.93,54.0,88.0,0.0,,0.0,0.15,0.15,50.49,,,29.44,29.14,
E8450,06/11/2021 14:37 PDT,29.93,55.0,88.0,0.0,,0.0,0.15,0.15,51.48,,,29.44,29.11,
E8450,06/11/2021 14:42 PDT,29.94,55.0,87.0,0.0,,0.0,0.15,0.15,51.16,,,29.45,29.13,
E8450,06/11/2021 14:47 PDT,29.94,55.0,87.0,0.0,,0.0,0.15,0.15,51.16,,,29.45,29.13,
E8450,06/11/2021 14:52 PDT,29.94,55.0,88.0,0.0,,0.0,0.15,0.15,51.48,,,29.45,29.12,
E8450,06/11/2021 14:57 PDT,29.94,55.0,88.0,0.0,,0.0,0.15,0.15,51.48,,,29.45,29.12,
E8450,06/11/2021 15:02 PDT,29.94,55.0,88.0,0.0,,0.0,0.15,0.15,51.48,,,29.45,29.12,
E8450,06/11/2021 15:07 PDT,29.94,54.0,88.0,0.0,,0.0,0.15,0.15,50.49,,,29.45,29.15,
E8450,06/11/2021 15:12 PDT,29.94,54.0,88.0,0.0,,0.0,0.16,0.16,50.49,,,29.45,29.15,
E8450,06/11/2021 15:17 PDT,29.94,54.0,88.0,0.0,,0.0,0.17,0.17,50.49,,,29.45,29.15,
E8450,06/11/2021 15:22 PDT,29.94,54.0,88.0,0.0,,0.0,0.18,0.18,50.49,,,29.45,29.15,
E8450,06/11/2021 15:27 PDT,29.94,54.0,88.0,0.0,,0.0,0.19,0.19,50.49,,,29.45,29.15,
E8450,06/11/2021 15:32 PDT,29.94,54.0,88.0,0.0,,0.0,0.2,0.2,50.49,,,29.45,29.15,
E8450,06/11/2021 15:37 PDT,29.94,54.0,88.0,0.0,,0.0,0.2,0.2,50.49,,,29.45,29.15,
E8450,06/11/2021 15:42 PDT,29.94,54.0,87.0,0.0,,0.0,0.2,0.2,50.18,,,29.45,29.16,
E8450,06/11/2021 15:47 PDT,29.94,55.0,86.0,0.0,,0.0,0.2,0.2,50.85,,,29.45,29.13,
E8450,06/11/2021 15:52 PDT,29.94,55.0,87.0,0.0,,0.0,0.2,0.2,51.16,,,29.45,29.13,
E8450,06/11/2021 15:57 PDT,29.94,55.0,87.0,0.0,,0.0,0.2,0.2,51.16,,,29.45,29.13,
E8450,06/11/2021 16:02 PDT,29.94,55.0,87.0,0.0,,0.0,0.2,0.2,51.16,,,29.45,29.13,
E8450,06/11/2021 16:07 PDT,29.94,55.0,87.0,0.0,,0.0,0.21,0.21,51.16,,,29.45,29.13,
E8450,06/11/2021 16:12 PDT,29.94,55.0,88.0,0.0,,0.0,0.21,0.21,51.48,,,29.45,29.12,
E8450,06/11/2021 16:17 PDT,29.94,55.0,87.0,0.0,,0.0,0.22,0.22,51.16,,,29.45,29.13,
E8450,06/11/2021 16:22 PDT,29.94,55.0,87.0,0.0,,0.0,0.23,0.23,51.16,,,29.45,29.13,
E8450,06/11/2021 16:27 PDT,29.94,55.0,87.0,0.0,,0.0,0.23,0.23,51.16,,,29.45,29.13,
E8450,06/11/2021 16:32 PDT,29.94,55.0,87.0,0.0,,0.0,0.23,0.23,51.16,,,29.45,29.13,
E8450,06/11/2021 16:37 PDT,29.94,56.0,87.0,0.0,,0.0,0.23,0.23,52.15,,,29.45,29.09,
E8450,06/11/2021 16:42 PDT,29.94,56.0,87.0,0.0,,0.0,0.23,0.23,52.15,,,29.45,29.09,
E8450,06/11/2021 16:47 PDT,29.94,56.0,87.0,0.0,,0.0,0.23,0.23,52.15,,,29.45,29.09,
E8450,06/11/2021 16:52 PDT,29.94,56.0,87.0,0.0,,0.0,0.23,0.23,52.15,,,29.45,29.09,
E8450,06/11/2021 16:57 PDT,29.94,56.0,87.0,0.0,,0.0,0.23,0.23,52.15,,,29.45,29.09,
E8450,06/11/2021 17:02 PDT,29.94,56.0,87.0,0.0,,0.0,0.24,0.24,52.15,,,29.45,29.09,
E8450,06/11/2021 17:07 PDT,29.95,56.0,87.0,0.0,,0.0,0.24,0.24,52.15,,,29.46,29.1,
E8450,06/11/2021 17:12 PDT,29.94,56.0,88.0,0.0,,0.0,0.24,0.24,52.46,,,29.45,29.08,
E8450,06/11/2021 17:17 PDT,29.95,56.0,87.0,0.0,,0.0,0.24,0.24,52.15,,,29.46,29.1,
E8450,06/11/2021 17:22 PDT,29.95,56.0,87.0,0.0,,0.0,0.24,0.24,52.15,,,29.46,29.1,
E8450,06/11/2021 17:27 PDT,29.95,56.0,87.0,0.0,,0.0,0.24,0.24,52.15,,,29.46,29.1,
E8450,06/11/2021 17:32 PDT,29.94,56.0,87.0,0.0,,0.0,0.24,0.24,52.15,,,29.45,29.09,
E8450,06/11/2021 17:37 PDT,29.94,56.0,87.0,0.0,,0.0,0.24,0.24,52.15,,,29.45,29.09,
E8450,06/11/2021 17:42 PDT,29.95,56.0,87.0,0.0,,0.0,0.24,0.24,52.15,,,29.46,29.1,
E8450,06/11/2021 17:47 PDT,29.95,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.46,29.11,
E8450,06/11/2021 17:52 PDT,29.95,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.46,29.11,
E8450,06/11/2021 17:57 PDT,29.94,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.45,29.1,
E8450,06/11/2021 18:02 PDT,29.94,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.45,29.1,
E8450,06/11/2021 18:07 PDT,29.94,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.45,29.1,
E8450,06/11/2021 18:12 PDT,29.94,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.45,29.1,
E8450,06/11/2021 18:17 PDT,29.94,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.45,29.1,
E8450,06/11/2021 18:22 PDT,29.94,56.0,85.0,0.0,,0.0,0.24,0.24,51.51,,,29.45,29.11,
E8450,06/11/2021 18:27 PDT,29.94,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.45,29.1,
E8450,06/11/2021 18:32 PDT,29.95,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.46,29.11,
E8450,06/11/2021 18:37 PDT,29.94,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.45,29.1,
E8450,06/11/2021 18:42 PDT,29.95,56.0,86.0,0.0,,0.0,0.24,0.24,51.83,,,29.46,29.11,
E8450,06/11/2021 18:47 PDT,29.94,57.0,85.0,0.0,,0.0,0.24,0.24,52.49,,,29.45,29.07,
E8450,06/11/2021 18:52 PDT,29.94,57.0,85.0,0.0,,0.0,0.24,0.24,52.49,,,29.45,29.07,
